sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
TripAdivisor_Vi_11849:3	các món ăn ở nhà hàng rất ngon .	các món ăn ở nhà hàng rất ngon	service	positive	service positive	yes	1	9
TripAdivisor_Vi_11849:3	các món ăn ở nhà hàng rất ngon .	các món ăn ở nhà hàng rất ngon	service	negative	service negative	no	0	0
TripAdivisor_Vi_11849:3	các món ăn ở nhà hàng rất ngon .	các món ăn ở nhà hàng rất ngon	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11849:4	tôi sẽ trở lại nếu có cơ hội .	tôi sẽ trở lại nếu có cơ hội	loyalty	positive	loyalty positive	yes	1	9
TripAdivisor_Vi_11849:4	tôi sẽ trở lại nếu có cơ hội .	tôi sẽ trở lại nếu có cơ hội	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11849:4	tôi sẽ trở lại nếu có cơ hội .	tôi sẽ trở lại nếu có cơ hội	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11851:0	dịch vụ thoải mái , tôi đã có thời gian trải nghiệm rất vui vẻ .	dịch vụ thoải mái , tôi đã có thời gian trải nghiệm rất vui vẻ	service	positive	service positive	yes	1	16
TripAdivisor_Vi_11851:0	dịch vụ thoải mái , tôi đã có thời gian trải nghiệm rất vui vẻ .	dịch vụ thoải mái , tôi đã có thời gian trải nghiệm rất vui vẻ	service	negative	service negative	no	0	0
TripAdivisor_Vi_11851:0	dịch vụ thoải mái , tôi đã có thời gian trải nghiệm rất vui vẻ .	dịch vụ thoải mái , tôi đã có thời gian trải nghiệm rất vui vẻ	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11851:1	có thời gian sẽ lại trải nghiệm thêm nhiều làn nữa . rất recommend mọi người đến sử dụng nha .	có thời gian sẽ lại trải nghiệm thêm nhiều làn nữa . rất recommend mọi người đến sử dụng nha	loyalty	positive	loyalty positive	yes	1	21
TripAdivisor_Vi_11851:1	có thời gian sẽ lại trải nghiệm thêm nhiều làn nữa . rất recommend mọi người đến sử dụng nha .	có thời gian sẽ lại trải nghiệm thêm nhiều làn nữa . rất recommend mọi người đến sử dụng nha	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11851:1	có thời gian sẽ lại trải nghiệm thêm nhiều làn nữa . rất recommend mọi người đến sử dụng nha .	có thời gian sẽ lại trải nghiệm thêm nhiều làn nữa . rất recommend mọi người đến sử dụng nha	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11851:2	vườn cung rất đẹp , có thể chụp nhiều ảnh nữa nha .	vườn cung rất đẹp , có thể chụp nhiều ảnh nữa nha	experience	positive	experience positive	yes	1	13
TripAdivisor_Vi_11851:2	vườn cung rất đẹp , có thể chụp nhiều ảnh nữa nha .	vườn cung rất đẹp , có thể chụp nhiều ảnh nữa nha	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11851:2	vườn cung rất đẹp , có thể chụp nhiều ảnh nữa nha .	vườn cung rất đẹp , có thể chụp nhiều ảnh nữa nha	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11861:0	nhân viên nhiệt tình , vui vẻ , thân thiện .	nhân viên nhiệt tình , vui vẻ , thân thiện	service	positive	service positive	yes	1	11
TripAdivisor_Vi_11861:0	nhân viên nhiệt tình , vui vẻ , thân thiện .	nhân viên nhiệt tình , vui vẻ , thân thiện	service	negative	service negative	no	0	0
TripAdivisor_Vi_11861:0	nhân viên nhiệt tình , vui vẻ , thân thiện .	nhân viên nhiệt tình , vui vẻ , thân thiện	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11861:1	khu nghỉ dưỡng mới .	khu nghỉ dưỡng mới	facility	positive	facility positive	yes	1	5
TripAdivisor_Vi_11861:1	khu nghỉ dưỡng mới .	khu nghỉ dưỡng mới	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11861:1	khu nghỉ dưỡng mới .	khu nghỉ dưỡng mới	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11861:2	dịch vụ tương xứng với giá tiền .	dịch vụ tương xứng với giá tiền	experience	positive	experience positive	yes	1	8
TripAdivisor_Vi_11861:2	dịch vụ tương xứng với giá tiền .	dịch vụ tương xứng với giá tiền	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11861:2	dịch vụ tương xứng với giá tiền .	dịch vụ tương xứng với giá tiền	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11861:3	có được trải nghiệm dịch vụ tắm bùn non . tôi cảm thấy làn da căng mịn .	có được trải nghiệm dịch vụ tắm bùn non . tôi cảm thấy làn da căng mịn	experience	positive	experience positive	yes	1	18
TripAdivisor_Vi_11861:3	có được trải nghiệm dịch vụ tắm bùn non . tôi cảm thấy làn da căng mịn .	có được trải nghiệm dịch vụ tắm bùn non . tôi cảm thấy làn da căng mịn	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11861:3	có được trải nghiệm dịch vụ tắm bùn non . tôi cảm thấy làn da căng mịn .	có được trải nghiệm dịch vụ tắm bùn non . tôi cảm thấy làn da căng mịn	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11861:4	gia đình tôi sẽ quay trở lại để trải nghiệm hết tất cả các dịch vụ .	gia đình tôi sẽ quay trở lại để trải nghiệm hết tất cả các dịch vụ	loyalty	positive	loyalty positive	yes	1	17
TripAdivisor_Vi_11861:4	gia đình tôi sẽ quay trở lại để trải nghiệm hết tất cả các dịch vụ .	gia đình tôi sẽ quay trở lại để trải nghiệm hết tất cả các dịch vụ	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11861:4	gia đình tôi sẽ quay trở lại để trải nghiệm hết tất cả các dịch vụ .	gia đình tôi sẽ quay trở lại để trải nghiệm hết tất cả các dịch vụ	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11861:5	đặc biệt là khu khoáng nóng lưu huỳnh tự nhiên hiếm có ở việt nam .	đặc biệt là khu khoáng nóng lưu huỳnh tự nhiên hiếm có ở việt nam	facility	positive	facility positive	yes	1	16
TripAdivisor_Vi_11861:5	đặc biệt là khu khoáng nóng lưu huỳnh tự nhiên hiếm có ở việt nam .	đặc biệt là khu khoáng nóng lưu huỳnh tự nhiên hiếm có ở việt nam	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11861:5	đặc biệt là khu khoáng nóng lưu huỳnh tự nhiên hiếm có ở việt nam .	đặc biệt là khu khoáng nóng lưu huỳnh tự nhiên hiếm có ở việt nam	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11862:0	không gian yên tĩnh , đúng chuẩn của nhật bản .	không gian yên tĩnh , đúng chuẩn của nhật bản	experience	positive	experience positive	yes	1	11
TripAdivisor_Vi_11862:0	không gian yên tĩnh , đúng chuẩn của nhật bản .	không gian yên tĩnh , đúng chuẩn của nhật bản	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11862:0	không gian yên tĩnh , đúng chuẩn của nhật bản .	không gian yên tĩnh , đúng chuẩn của nhật bản	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11862:1	khác lạ so với những nơi khác , nước khoáng nóng .	khác lạ so với những nơi khác , nước khoáng nóng	experience	positive	experience positive	yes	1	12
TripAdivisor_Vi_11862:1	khác lạ so với những nơi khác , nước khoáng nóng .	khác lạ so với những nơi khác , nước khoáng nóng	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11862:1	khác lạ so với những nơi khác , nước khoáng nóng .	khác lạ so với những nơi khác , nước khoáng nóng	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11862:2	nhà hàng và cả nhân viên lễ tân ở khu onsen cực kỳ thân thiện , hỗ trợ chúng tôi nhiệt tình .	nhà hàng và cả nhân viên lễ tân ở khu onsen cực kỳ thân thiện , hỗ trợ chúng tôi nhiệt tình	service	positive	service positive	yes	1	23
TripAdivisor_Vi_11862:2	nhà hàng và cả nhân viên lễ tân ở khu onsen cực kỳ thân thiện , hỗ trợ chúng tôi nhiệt tình .	nhà hàng và cả nhân viên lễ tân ở khu onsen cực kỳ thân thiện , hỗ trợ chúng tôi nhiệt tình	service	negative	service negative	no	0	0
TripAdivisor_Vi_11862:2	nhà hàng và cả nhân viên lễ tân ở khu onsen cực kỳ thân thiện , hỗ trợ chúng tôi nhiệt tình .	nhà hàng và cả nhân viên lễ tân ở khu onsen cực kỳ thân thiện , hỗ trợ chúng tôi nhiệt tình	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11862:3	chúng tôi sẽ quay trở lại .	chúng tôi sẽ quay trở lại	loyalty	positive	loyalty positive	yes	1	7
TripAdivisor_Vi_11862:3	chúng tôi sẽ quay trở lại .	chúng tôi sẽ quay trở lại	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11862:3	chúng tôi sẽ quay trở lại .	chúng tôi sẽ quay trở lại	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11874:0	khách sạn không có thang máy .	khách sạn không có thang máy	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11874:0	khách sạn không có thang máy .	khách sạn không có thang máy	facility	negative	facility negative	yes	1	7
TripAdivisor_Vi_11874:0	khách sạn không có thang máy .	khách sạn không có thang máy	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11874:1	sàn phòng hơi ướt sau khi từ toilet đi ra , khách sạn nên lót thảm sẽ hợp lý hơn .	sàn phòng hơi ướt sau khi từ toilet đi ra , khách sạn nên lót thảm sẽ hợp lý hơn	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11874:1	sàn phòng hơi ướt sau khi từ toilet đi ra , khách sạn nên lót thảm sẽ hợp lý hơn .	sàn phòng hơi ướt sau khi từ toilet đi ra , khách sạn nên lót thảm sẽ hợp lý hơn	facility	negative	facility negative	yes	1	21
TripAdivisor_Vi_11874:1	sàn phòng hơi ướt sau khi từ toilet đi ra , khách sạn nên lót thảm sẽ hợp lý hơn .	sàn phòng hơi ướt sau khi từ toilet đi ra , khách sạn nên lót thảm sẽ hợp lý hơn	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11874:2	khách sạn kha mới tròn 3 tháng hoạt động nên phòng ốc còn mới .	khách sạn kha mới tròn 3 tháng hoạt động nên phòng ốc còn mới	facility	positive	facility positive	yes	1	15
TripAdivisor_Vi_11874:2	khách sạn kha mới tròn 3 tháng hoạt động nên phòng ốc còn mới .	khách sạn kha mới tròn 3 tháng hoạt động nên phòng ốc còn mới	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11874:2	khách sạn kha mới tròn 3 tháng hoạt động nên phòng ốc còn mới .	khách sạn kha mới tròn 3 tháng hoạt động nên phòng ốc còn mới	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11874:3	lối cầu thang hẹp .	lối cầu thang hẹp	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11874:3	lối cầu thang hẹp .	lối cầu thang hẹp	facility	negative	facility negative	yes	1	5
TripAdivisor_Vi_11874:3	lối cầu thang hẹp .	lối cầu thang hẹp	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11874:4	bữa sáng không phải buffet , cũng ngon nhưng không món , đông khách thì phải đợi lâu .	bữa sáng không phải buffet , cũng ngon nhưng không món , đông khách thì phải đợi lâu	service	positive	service positive	no	0	0
TripAdivisor_Vi_11874:4	bữa sáng không phải buffet , cũng ngon nhưng không món , đông khách thì phải đợi lâu .	bữa sáng không phải buffet , cũng ngon nhưng không món , đông khách thì phải đợi lâu	service	negative	service negative	yes	1	19
TripAdivisor_Vi_11874:4	bữa sáng không phải buffet , cũng ngon nhưng không món , đông khách thì phải đợi lâu .	bữa sáng không phải buffet , cũng ngon nhưng không món , đông khách thì phải đợi lâu	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11874:5	bạn lễ tân nào cũng nhiệt tình .	bạn lễ tân nào cũng nhiệt tình	service	positive	service positive	yes	1	8
TripAdivisor_Vi_11874:5	bạn lễ tân nào cũng nhiệt tình .	bạn lễ tân nào cũng nhiệt tình	service	negative	service negative	no	0	0
TripAdivisor_Vi_11874:5	bạn lễ tân nào cũng nhiệt tình .	bạn lễ tân nào cũng nhiệt tình	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11874:6	lần sau mình sẽ giới thiệu nhìu khách đến kha .	lần sau mình sẽ giới thiệu nhìu khách đến kha	loyalty	positive	loyalty positive	yes	1	11
TripAdivisor_Vi_11874:6	lần sau mình sẽ giới thiệu nhìu khách đến kha .	lần sau mình sẽ giới thiệu nhìu khách đến kha	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11874:6	lần sau mình sẽ giới thiệu nhìu khách đến kha .	lần sau mình sẽ giới thiệu nhìu khách đến kha	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11875:0	thật tuyệt vời vì phòng rất mới , có đầy đủ tiện nghi , chất lượng rất tốt .	thật tuyệt vời vì phòng rất mới , có đầy đủ tiện nghi , chất lượng rất tốt	facility	positive	facility positive	yes	1	19
TripAdivisor_Vi_11875:0	thật tuyệt vời vì phòng rất mới , có đầy đủ tiện nghi , chất lượng rất tốt .	thật tuyệt vời vì phòng rất mới , có đầy đủ tiện nghi , chất lượng rất tốt	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11875:0	thật tuyệt vời vì phòng rất mới , có đầy đủ tiện nghi , chất lượng rất tốt .	thật tuyệt vời vì phòng rất mới , có đầy đủ tiện nghi , chất lượng rất tốt	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11875:1	nhân viên nhiệt tình . nói chuyện rất vui vẻ .	nhân viên nhiệt tình . nói chuyện rất vui vẻ	service	positive	service positive	yes	1	11
TripAdivisor_Vi_11875:1	nhân viên nhiệt tình . nói chuyện rất vui vẻ .	nhân viên nhiệt tình . nói chuyện rất vui vẻ	service	negative	service negative	no	0	0
TripAdivisor_Vi_11875:1	nhân viên nhiệt tình . nói chuyện rất vui vẻ .	nhân viên nhiệt tình . nói chuyện rất vui vẻ	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11875:2	đánh giá chất lượng tuyệt vời .	đánh giá chất lượng tuyệt vời	service	positive	service positive	yes	1	7
TripAdivisor_Vi_11875:2	đánh giá chất lượng tuyệt vời .	đánh giá chất lượng tuyệt vời	service	negative	service negative	no	0	0
TripAdivisor_Vi_11875:2	đánh giá chất lượng tuyệt vời .	đánh giá chất lượng tuyệt vời	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11876:0	khách sạn gần trung tâm .	khách sạn gần trung tâm	amenity	positive	amenity positive	yes	1	6
TripAdivisor_Vi_11876:0	khách sạn gần trung tâm .	khách sạn gần trung tâm	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_11876:0	khách sạn gần trung tâm .	khách sạn gần trung tâm	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_11876:1	tôi rất ấn tượng về nhân viên ở đây rất nhiệt tình .	tôi rất ấn tượng về nhân viên ở đây rất nhiệt tình	service	positive	service positive	yes	1	13
TripAdivisor_Vi_11876:1	tôi rất ấn tượng về nhân viên ở đây rất nhiệt tình .	tôi rất ấn tượng về nhân viên ở đây rất nhiệt tình	service	negative	service negative	no	0	0
TripAdivisor_Vi_11876:1	tôi rất ấn tượng về nhân viên ở đây rất nhiệt tình .	tôi rất ấn tượng về nhân viên ở đây rất nhiệt tình	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11876:2	phòng ốc thoáng mát sạch sẽ .	phòng ốc thoáng mát sạch sẽ	facility	positive	facility positive	yes	1	7
TripAdivisor_Vi_11876:2	phòng ốc thoáng mát sạch sẽ .	phòng ốc thoáng mát sạch sẽ	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11876:2	phòng ốc thoáng mát sạch sẽ .	phòng ốc thoáng mát sạch sẽ	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11876:3	tôi sẽ quay lại đây vào chuyến du lịch thứ hai của tôi . tôi sẽ quay lại thời vào thời gian sớm nhất có thể .	tôi sẽ quay lại đây vào chuyến du lịch thứ hai của tôi . tôi sẽ quay lại thời vào thời gian sớm nhất có thể	loyalty	positive	loyalty positive	yes	1	27
TripAdivisor_Vi_11876:3	tôi sẽ quay lại đây vào chuyến du lịch thứ hai của tôi . tôi sẽ quay lại thời vào thời gian sớm nhất có thể .	tôi sẽ quay lại đây vào chuyến du lịch thứ hai của tôi . tôi sẽ quay lại thời vào thời gian sớm nhất có thể	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11876:3	tôi sẽ quay lại đây vào chuyến du lịch thứ hai của tôi . tôi sẽ quay lại thời vào thời gian sớm nhất có thể .	tôi sẽ quay lại đây vào chuyến du lịch thứ hai của tôi . tôi sẽ quay lại thời vào thời gian sớm nhất có thể	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11878:0	nhân viên thân thiện , nhiệt tình giúp đỡ khách , đặc biệt là nhân viên lễ tân .	nhân viên thân thiện , nhiệt tình giúp đỡ khách , đặc biệt là nhân viên lễ tân	service	positive	service positive	yes	1	19
TripAdivisor_Vi_11878:0	nhân viên thân thiện , nhiệt tình giúp đỡ khách , đặc biệt là nhân viên lễ tân .	nhân viên thân thiện , nhiệt tình giúp đỡ khách , đặc biệt là nhân viên lễ tân	service	negative	service negative	no	0	0
TripAdivisor_Vi_11878:0	nhân viên thân thiện , nhiệt tình giúp đỡ khách , đặc biệt là nhân viên lễ tân .	nhân viên thân thiện , nhiệt tình giúp đỡ khách , đặc biệt là nhân viên lễ tân	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11878:1	phòng ổn với mức giá hợp lý .	phòng ổn với mức giá hợp lý	experience	positive	experience positive	yes	1	8
TripAdivisor_Vi_11878:1	phòng ổn với mức giá hợp lý .	phòng ổn với mức giá hợp lý	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11878:1	phòng ổn với mức giá hợp lý .	phòng ổn với mức giá hợp lý	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11878:2	villa ở khá gần trung tâm , thuận lợi cho việc đi chuyển .	villa ở khá gần trung tâm , thuận lợi cho việc đi chuyển	amenity	positive	amenity positive	yes	1	14
TripAdivisor_Vi_11878:2	villa ở khá gần trung tâm , thuận lợi cho việc đi chuyển .	villa ở khá gần trung tâm , thuận lợi cho việc đi chuyển	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_11878:2	villa ở khá gần trung tâm , thuận lợi cho việc đi chuyển .	villa ở khá gần trung tâm , thuận lợi cho việc đi chuyển	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_11878:3	sẽ quay lại nếu có dịp .	sẽ quay lại nếu có dịp	loyalty	positive	loyalty positive	yes	1	7
TripAdivisor_Vi_11878:3	sẽ quay lại nếu có dịp .	sẽ quay lại nếu có dịp	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11878:3	sẽ quay lại nếu có dịp .	sẽ quay lại nếu có dịp	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11882:0	vấn đề tôi không hài lòng nằm ở chỗ dịch vụ chăm sóc khách hàng bên các bạn như sau .	vấn đề tôi không hài lòng nằm ở chỗ dịch vụ chăm sóc khách hàng bên các bạn như sau	experience	positive	experience positive	no	0	0
TripAdivisor_Vi_11882:0	vấn đề tôi không hài lòng nằm ở chỗ dịch vụ chăm sóc khách hàng bên các bạn như sau .	vấn đề tôi không hài lòng nằm ở chỗ dịch vụ chăm sóc khách hàng bên các bạn như sau	experience	negative	experience negative	yes	1	21
TripAdivisor_Vi_11882:0	vấn đề tôi không hài lòng nằm ở chỗ dịch vụ chăm sóc khách hàng bên các bạn như sau .	vấn đề tôi không hài lòng nằm ở chỗ dịch vụ chăm sóc khách hàng bên các bạn như sau	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11882:1	phòng 209 có máy lạnh và quạt trần nhưng thực tế bật không mát phòng rất nóng thậm chí tôi phải đi tìm 1 cái máy quạt cây bỏ thêm vào phòng ngủ .	phòng 209 có máy lạnh và quạt trần nhưng thực tế bật không mát phòng rất nóng thậm chí tôi phải đi tìm 1 cái máy quạt cây bỏ thêm vào phòng ngủ	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11882:1	phòng 209 có máy lạnh và quạt trần nhưng thực tế bật không mát phòng rất nóng thậm chí tôi phải đi tìm 1 cái máy quạt cây bỏ thêm vào phòng ngủ .	phòng 209 có máy lạnh và quạt trần nhưng thực tế bật không mát phòng rất nóng thậm chí tôi phải đi tìm 1 cái máy quạt cây bỏ thêm vào phòng ngủ	facility	negative	facility negative	yes	1	34
TripAdivisor_Vi_11882:1	phòng 209 có máy lạnh và quạt trần nhưng thực tế bật không mát phòng rất nóng thậm chí tôi phải đi tìm 1 cái máy quạt cây bỏ thêm vào phòng ngủ .	phòng 209 có máy lạnh và quạt trần nhưng thực tế bật không mát phòng rất nóng thậm chí tôi phải đi tìm 1 cái máy quạt cây bỏ thêm vào phòng ngủ	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11882:2	chìa khóa p209 các bạn giao cho tôi thì có 1 thẻ phòng và chìa khóa ( thẻ phòng này bị rớt ra rất bất tiện nên tôi chỉ lấy chìa khóa khi ra vào khách sạn còn tấm thẻ tôi bỏ lại trong phòng - thực tế tấm thẻ các bạn nói là khóa từ gì cũng không có tác dụng vì tôi ra vào điện vẫn đỏ - cắm tấm thẻ các bạn vào cũng không có tác dụng gì vậy mà các bạn trừ phí 70k và đưa ra lý do mất tấm thẻ từ .	chìa khóa p209 các bạn giao cho tôi thì có 1 thẻ phòng và chìa khóa ( thẻ phòng này bị rớt ra rất bất tiện nên tôi chỉ lấy chìa khóa khi ra vào khách sạn còn tấm thẻ tôi bỏ lại trong phòng - thực tế tấm thẻ các bạn nói là khóa từ gì cũng không có tác dụng vì tôi ra vào điện vẫn đỏ - cắm tấm thẻ các bạn vào cũng không có tác dụng gì vậy mà các bạn trừ phí 70k và đưa ra lý do mất tấm thẻ từ	experience	positive	experience positive	no	0	0
TripAdivisor_Vi_11882:2	chìa khóa p209 các bạn giao cho tôi thì có 1 thẻ phòng và chìa khóa ( thẻ phòng này bị rớt ra rất bất tiện nên tôi chỉ lấy chìa khóa khi ra vào khách sạn còn tấm thẻ tôi bỏ lại trong phòng - thực tế tấm thẻ các bạn nói là khóa từ gì cũng không có tác dụng vì tôi ra vào điện vẫn đỏ - cắm tấm thẻ các bạn vào cũng không có tác dụng gì vậy mà các bạn trừ phí 70k và đưa ra lý do mất tấm thẻ từ .	chìa khóa p209 các bạn giao cho tôi thì có 1 thẻ phòng và chìa khóa ( thẻ phòng này bị rớt ra rất bất tiện nên tôi chỉ lấy chìa khóa khi ra vào khách sạn còn tấm thẻ tôi bỏ lại trong phòng - thực tế tấm thẻ các bạn nói là khóa từ gì cũng không có tác dụng vì tôi ra vào điện vẫn đỏ - cắm tấm thẻ các bạn vào cũng không có tác dụng gì vậy mà các bạn trừ phí 70k và đưa ra lý do mất tấm thẻ từ	experience	negative	experience negative	yes	1	99
TripAdivisor_Vi_11882:2	chìa khóa p209 các bạn giao cho tôi thì có 1 thẻ phòng và chìa khóa ( thẻ phòng này bị rớt ra rất bất tiện nên tôi chỉ lấy chìa khóa khi ra vào khách sạn còn tấm thẻ tôi bỏ lại trong phòng - thực tế tấm thẻ các bạn nói là khóa từ gì cũng không có tác dụng vì tôi ra vào điện vẫn đỏ - cắm tấm thẻ các bạn vào cũng không có tác dụng gì vậy mà các bạn trừ phí 70k và đưa ra lý do mất tấm thẻ từ .	chìa khóa p209 các bạn giao cho tôi thì có 1 thẻ phòng và chìa khóa ( thẻ phòng này bị rớt ra rất bất tiện nên tôi chỉ lấy chìa khóa khi ra vào khách sạn còn tấm thẻ tôi bỏ lại trong phòng - thực tế tấm thẻ các bạn nói là khóa từ gì cũng không có tác dụng vì tôi ra vào điện vẫn đỏ - cắm tấm thẻ các bạn vào cũng không có tác dụng gì vậy mà các bạn trừ phí 70k và đưa ra lý do mất tấm thẻ từ	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11882:3	70k không là gì với tôi nhưng tôi rất không hài lòng về dịch vụ bên các bạn .	70k không là gì với tôi nhưng tôi rất không hài lòng về dịch vụ bên các bạn	service	positive	service positive	no	0	0
TripAdivisor_Vi_11882:3	70k không là gì với tôi nhưng tôi rất không hài lòng về dịch vụ bên các bạn .	70k không là gì với tôi nhưng tôi rất không hài lòng về dịch vụ bên các bạn	service	negative	service negative	yes	1	19
TripAdivisor_Vi_11882:3	70k không là gì với tôi nhưng tôi rất không hài lòng về dịch vụ bên các bạn .	70k không là gì với tôi nhưng tôi rất không hài lòng về dịch vụ bên các bạn	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11883:0	room a204 , điều hoà quá cũ kỹ , không điều chỉnh được hướng gió .	room a204 , điều hoà quá cũ kỹ , không điều chỉnh được hướng gió	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11883:0	room a204 , điều hoà quá cũ kỹ , không điều chỉnh được hướng gió .	room a204 , điều hoà quá cũ kỹ , không điều chỉnh được hướng gió	facility	negative	facility negative	yes	1	16
TripAdivisor_Vi_11883:0	room a204 , điều hoà quá cũ kỹ , không điều chỉnh được hướng gió .	room a204 , điều hoà quá cũ kỹ , không điều chỉnh được hướng gió	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11883:1	keycard không hoạt động .	keycard không hoạt động	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11883:1	keycard không hoạt động .	keycard không hoạt động	facility	negative	facility negative	yes	1	5
TripAdivisor_Vi_11883:1	keycard không hoạt động .	keycard không hoạt động	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11883:2	cửa phòng tắm bị rớt bánh xe trượt ở cả 2 cánh dễ gây tai nạn đối với trẻ nhỏ .	cửa phòng tắm bị rớt bánh xe trượt ở cả 2 cánh dễ gây tai nạn đối với trẻ nhỏ	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11883:2	cửa phòng tắm bị rớt bánh xe trượt ở cả 2 cánh dễ gây tai nạn đối với trẻ nhỏ .	cửa phòng tắm bị rớt bánh xe trượt ở cả 2 cánh dễ gây tai nạn đối với trẻ nhỏ	facility	negative	facility negative	yes	1	21
TripAdivisor_Vi_11883:2	cửa phòng tắm bị rớt bánh xe trượt ở cả 2 cánh dễ gây tai nạn đối với trẻ nhỏ .	cửa phòng tắm bị rớt bánh xe trượt ở cả 2 cánh dễ gây tai nạn đối với trẻ nhỏ	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11883:3	vật dụng cũ kỹ .	vật dụng cũ kỹ	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11883:3	vật dụng cũ kỹ .	vật dụng cũ kỹ	facility	negative	facility negative	yes	1	5
TripAdivisor_Vi_11883:3	vật dụng cũ kỹ .	vật dụng cũ kỹ	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11883:4	công tắc đèn giường bị mất núm vặn điều chỉnh độ sáng .	công tắc đèn giường bị mất núm vặn điều chỉnh độ sáng	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11883:4	công tắc đèn giường bị mất núm vặn điều chỉnh độ sáng .	công tắc đèn giường bị mất núm vặn điều chỉnh độ sáng	facility	negative	facility negative	yes	1	13
TripAdivisor_Vi_11883:4	công tắc đèn giường bị mất núm vặn điều chỉnh độ sáng .	công tắc đèn giường bị mất núm vặn điều chỉnh độ sáng	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11885:0	nhân viên thân thiện , nhiệt tình .	nhân viên thân thiện , nhiệt tình	service	positive	service positive	yes	1	8
